tumor_barcode,Cell Type,count,total,fraction,Genotype
Tumor_61,Neutrophil,8.0,539,0.014842300556586271,Kras-H3K36M
Tumor_61,CAF,24.0,539,0.04452690166975881,Kras-H3K36M
Tumor_61,Plasma cell,5.0,539,0.00927643784786642,Kras-H3K36M
Tumor_61,Pericyte,10.0,539,0.01855287569573284,Kras-H3K36M
Tumor_61,B cell,30.0,539,0.055658627087198514,Kras-H3K36M
Tumor_61,Vascular endothelial,18.0,539,0.03339517625231911,Kras-H3K36M
Tumor_61,Lung fibroblast,8.0,539,0.014842300556586271,Kras-H3K36M
Tumor_61,Airway smooth muscle,2.0,539,0.0037105751391465678,Kras-H3K36M
Tumor_61,Lymphatic endothelial,8.0,539,0.014842300556586271,Kras-H3K36M
Tumor_61,Mesothelial,0.0,539,0.0,Kras-H3K36M
Tumor_69,Malignant 2 (AT2-like),14.0,48,0.2916666666666667,Kras-H3K36M
Tumor_69,Malignant 1,0.0,48,0.0,Kras-H3K36M
Tumor_69,TAM 2,0.0,48,0.0,Kras-H3K36M
Tumor_69,Malignant 3,0.0,48,0.0,Kras-H3K36M
Tumor_69,Tumor-associated vasculature,1.0,48,0.020833333333333332,Kras-H3K36M
Tumor_69,AT1 cell,0.0,48,0.0,Kras-H3K36M
Tumor_69,Proliferating malignant,0.0,48,0.0,Kras-H3K36M
Tumor_69,AT2 cell,0.0,48,0.0,Kras-H3K36M
Tumor_69,Respiratory epithelium,0.0,48,0.0,Kras-H3K36M
Tumor_69,T cell,10.0,48,0.20833333333333334,Kras-H3K36M
Tumor_69,TAM 1,7.0,48,0.14583333333333334,Kras-H3K36M
Tumor_69,Neutrophil,0.0,48,0.0,Kras-H3K36M
Tumor_69,CAF,0.0,48,0.0,Kras-H3K36M
Tumor_69,Plasma cell,0.0,48,0.0,Kras-H3K36M
Tumor_69,Pericyte,2.0,48,0.041666666666666664,Kras-H3K36M
Tumor_69,B cell,10.0,48,0.20833333333333334,Kras-H3K36M
Tumor_69,Vascular endothelial,3.0,48,0.0625,Kras-H3K36M
Tumor_69,Lung fibroblast,0.0,48,0.0,Kras-H3K36M
Tumor_69,Airway smooth muscle,1.0,48,0.020833333333333332,Kras-H3K36M
Tumor_69,Lymphatic endothelial,0.0,48,0.0,Kras-H3K36M
Tumor_69,Mesothelial,0.0,48,0.0,Kras-H3K36M
Tumor_66,Malignant 2 (AT2-like),47.0,141,0.3333333333333333,Kras-H3K36M
Tumor_66,Malignant 1,0.0,141,0.0,Kras-H3K36M
Tumor_66,TAM 2,3.0,141,0.02127659574468085,Kras-H3K36M
Tumor_66,Malignant 3,0.0,141,0.0,Kras-H3K36M
Tumor_66,Tumor-associated vasculature,5.0,141,0.03546099290780142,Kras-H3K36M
Tumor_66,AT1 cell,5.0,141,0.03546099290780142,Kras-H3K36M
Tumor_66,Proliferating malignant,0.0,141,0.0,Kras-H3K36M
Tumor_66,AT2 cell,15.0,141,0.10638297872340426,Kras-H3K36M
Tumor_66,Respiratory epithelium,0.0,141,0.0,Kras-H3K36M
Tumor_66,T cell,12.0,141,0.0851063829787234,Kras-H3K36M
Tumor_66,TAM 1,7.0,141,0.04964539007092199,Kras-H3K36M
Tumor_66,Neutrophil,0.0,141,0.0,Kras-H3K36M
Tumor_66,CAF,0.0,141,0.0,Kras-H3K36M
Tumor_66,Plasma cell,0.0,141,0.0,Kras-H3K36M
Tumor_66,Pericyte,6.0,141,0.0425531914893617,Kras-H3K36M
Tumor_66,B cell,7.0,141,0.04964539007092199,Kras-H3K36M
Tumor_66,Vascular endothelial,17.0,141,0.12056737588652482,Kras-H3K36M
Tumor_66,Lung fibroblast,16.0,141,0.11347517730496454,Kras-H3K36M
Tumor_66,Airway smooth muscle,1.0,141,0.0070921985815602835,Kras-H3K36M
Tumor_66,Lymphatic endothelial,0.0,141,0.0,Kras-H3K36M
Tumor_66,Mesothelial,0.0,141,0.0,Kras-H3K36M
Tumor_58,Malignant 2 (AT2-like),95.0,200,0.475,Kras-H3K36M
Tumor_58,Malignant 1,0.0,200,0.0,Kras-H3K36M
Tumor_58,TAM 2,6.0,200,0.03,Kras-H3K36M
Tumor_58,Malignant 3,0.0,200,0.0,Kras-H3K36M
Tumor_58,Tumor-associated vasculature,4.0,200,0.02,Kras-H3K36M
Tumor_58,AT1 cell,4.0,200,0.02,Kras-H3K36M
Tumor_58,Proliferating malignant,1.0,200,0.005,Kras-H3K36M
Tumor_58,AT2 cell,7.0,200,0.035,Kras-H3K36M
Tumor_58,Respiratory epithelium,0.0,200,0.0,Kras-H3K36M
Tumor_58,T cell,23.0,200,0.115,Kras-H3K36M
Tumor_58,TAM 1,13.0,200,0.065,Kras-H3K36M
Tumor_58,Neutrophil,6.0,200,0.03,Kras-H3K36M
Tumor_58,CAF,1.0,200,0.005,Kras-H3K36M
Tumor_58,Plasma cell,7.0,200,0.035,Kras-H3K36M
Tumor_58,Pericyte,3.0,200,0.015,Kras-H3K36M
Tumor_58,B cell,3.0,200,0.015,Kras-H3K36M
Tumor_58,Vascular endothelial,17.0,200,0.085,Kras-H3K36M
Tumor_58,Lung fibroblast,9.0,200,0.045,Kras-H3K36M
Tumor_58,Airway smooth muscle,0.0,200,0.0,Kras-H3K36M
Tumor_58,Lymphatic endothelial,1.0,200,0.005,Kras-H3K36M
Tumor_58,Mesothelial,0.0,200,0.0,Kras-H3K36M
Tumor_59,Malignant 2 (AT2-like),45.0,179,0.25139664804469275,Kras-H3K36M
Tumor_59,Malignant 1,1.0,179,0.00558659217877095,Kras-H3K36M
Tumor_59,TAM 2,7.0,179,0.03910614525139665,Kras-H3K36M
Tumor_59,Malignant 3,0.0,179,0.0,Kras-H3K36M
Tumor_59,Tumor-associated vasculature,3.0,179,0.01675977653631285,Kras-H3K36M
Tumor_59,AT1 cell,4.0,179,0.0223463687150838,Kras-H3K36M
Tumor_59,Proliferating malignant,0.0,179,0.0,Kras-H3K36M
Tumor_59,AT2 cell,4.0,179,0.0223463687150838,Kras-H3K36M
Tumor_59,Respiratory epithelium,0.0,179,0.0,Kras-H3K36M
Tumor_59,T cell,47.0,179,0.26256983240223464,Kras-H3K36M
Tumor_59,TAM 1,13.0,179,0.07262569832402235,Kras-H3K36M
Tumor_59,Neutrophil,0.0,179,0.0,Kras-H3K36M
Tumor_59,CAF,2.0,179,0.0111731843575419,Kras-H3K36M
Tumor_59,Plasma cell,12.0,179,0.0670391061452514,Kras-H3K36M
Tumor_59,Pericyte,2.0,179,0.0111731843575419,Kras-H3K36M
Tumor_59,B cell,19.0,179,0.10614525139664804,Kras-H3K36M
Tumor_59,Vascular endothelial,11.0,179,0.061452513966480445,Kras-H3K36M
Tumor_59,Lung fibroblast,5.0,179,0.027932960893854747,Kras-H3K36M
Tumor_59,Airway smooth muscle,0.0,179,0.0,Kras-H3K36M
Tumor_59,Lymphatic endothelial,0.0,179,0.0,Kras-H3K36M
Tumor_59,Mesothelial,4.0,179,0.0223463687150838,Kras-H3K36M
Tumor_97,Malignant 2 (AT2-like),10.0,40,0.25,Kras-H3K36M
Tumor_97,Malignant 1,0.0,40,0.0,Kras-H3K36M
Tumor_97,TAM 2,6.0,40,0.15,Kras-H3K36M
Tumor_97,Malignant 3,0.0,40,0.0,Kras-H3K36M
Tumor_97,Tumor-associated vasculature,0.0,40,0.0,Kras-H3K36M
Tumor_97,AT1 cell,1.0,40,0.025,Kras-H3K36M
Tumor_97,Proliferating malignant,0.0,40,0.0,Kras-H3K36M
Tumor_97,AT2 cell,2.0,40,0.05,Kras-H3K36M
Tumor_97,Respiratory epithelium,0.0,40,0.0,Kras-H3K36M
Tumor_97,T cell,1.0,40,0.025,Kras-H3K36M
Tumor_97,TAM 1,1.0,40,0.025,Kras-H3K36M
Tumor_97,Neutrophil,3.0,40,0.075,Kras-H3K36M
Tumor_97,CAF,0.0,40,0.0,Kras-H3K36M
Tumor_97,Plasma cell,0.0,40,0.0,Kras-H3K36M
Tumor_97,Pericyte,1.0,40,0.025,Kras-H3K36M
Tumor_97,B cell,0.0,40,0.0,Kras-H3K36M
Tumor_97,Vascular endothelial,12.0,40,0.3,Kras-H3K36M
Tumor_97,Lung fibroblast,3.0,40,0.075,Kras-H3K36M
Tumor_97,Airway smooth muscle,0.0,40,0.0,Kras-H3K36M
Tumor_97,Lymphatic endothelial,0.0,40,0.0,Kras-H3K36M
Tumor_97,Mesothelial,0.0,40,0.0,Kras-H3K36M
Tumor_60,Malignant 2 (AT2-like),632.0,1928,0.3278008298755187,Kras-H3K36M
Tumor_60,Malignant 1,16.0,1928,0.008298755186721992,Kras-H3K36M
Tumor_60,TAM 2,27.0,1928,0.014004149377593362,Kras-H3K36M
Tumor_60,Malignant 3,0.0,1928,0.0,Kras-H3K36M
Tumor_60,Tumor-associated vasculature,42.0,1928,0.021784232365145227,Kras-H3K36M
Tumor_60,AT1 cell,22.0,1928,0.011410788381742738,Kras-H3K36M
Tumor_60,Proliferating malignant,5.0,1928,0.0025933609958506223,Kras-H3K36M
Tumor_60,AT2 cell,16.0,1928,0.008298755186721992,Kras-H3K36M
Tumor_60,Respiratory epithelium,1.0,1928,0.0005186721991701245,Kras-H3K36M
Tumor_60,T cell,487.0,1928,0.2525933609958506,Kras-H3K36M
Tumor_60,TAM 1,177.0,1928,0.09180497925311204,Kras-H3K36M
Tumor_60,Neutrophil,8.0,1928,0.004149377593360996,Kras-H3K36M
Tumor_60,CAF,44.0,1928,0.022821576763485476,Kras-H3K36M
Tumor_60,Plasma cell,45.0,1928,0.023340248962655602,Kras-H3K36M
Tumor_60,Pericyte,9.0,1928,0.00466804979253112,Kras-H3K36M
Tumor_60,B cell,347.0,1928,0.1799792531120332,Kras-H3K36M
Tumor_60,Vascular endothelial,17.0,1928,0.008817427385892116,Kras-H3K36M
Tumor_60,Lung fibroblast,22.0,1928,0.011410788381742738,Kras-H3K36M
Tumor_60,Airway smooth muscle,1.0,1928,0.0005186721991701245,Kras-H3K36M
Tumor_60,Lymphatic endothelial,0.0,1928,0.0,Kras-H3K36M
Tumor_60,Mesothelial,10.0,1928,0.005186721991701245,Kras-H3K36M
Tumor_62,Malignant 2 (AT2-like),11.0,28,0.39285714285714285,Kras-H3K36M
Tumor_62,Malignant 1,1.0,28,0.03571428571428571,Kras-H3K36M
Tumor_62,TAM 2,0.0,28,0.0,Kras-H3K36M
Tumor_62,Malignant 3,0.0,28,0.0,Kras-H3K36M
Tumor_62,Tumor-associated vasculature,1.0,28,0.03571428571428571,Kras-H3K36M
Tumor_62,AT1 cell,3.0,28,0.10714285714285714,Kras-H3K36M
Tumor_62,Proliferating malignant,0.0,28,0.0,Kras-H3K36M
Tumor_62,AT2 cell,1.0,28,0.03571428571428571,Kras-H3K36M
Tumor_62,Respiratory epithelium,0.0,28,0.0,Kras-H3K36M
Tumor_62,T cell,3.0,28,0.10714285714285714,Kras-H3K36M
Tumor_62,TAM 1,3.0,28,0.10714285714285714,Kras-H3K36M
Tumor_62,Neutrophil,0.0,28,0.0,Kras-H3K36M
Tumor_62,CAF,0.0,28,0.0,Kras-H3K36M
Tumor_62,Plasma cell,0.0,28,0.0,Kras-H3K36M
Tumor_62,Pericyte,0.0,28,0.0,Kras-H3K36M
Tumor_62,B cell,0.0,28,0.0,Kras-H3K36M
Tumor_62,Vascular endothelial,5.0,28,0.17857142857142858,Kras-H3K36M
Tumor_62,Lung fibroblast,0.0,28,0.0,Kras-H3K36M
Tumor_62,Airway smooth muscle,0.0,28,0.0,Kras-H3K36M
Tumor_62,Lymphatic endothelial,0.0,28,0.0,Kras-H3K36M
Tumor_62,Mesothelial,0.0,28,0.0,Kras-H3K36M
Tumor_70,Malignant 2 (AT2-like),138.0,439,0.3143507972665148,Kras-H3K36M
Tumor_70,Malignant 1,0.0,439,0.0,Kras-H3K36M
Tumor_70,TAM 2,4.0,439,0.009111617312072893,Kras-H3K36M
Tumor_70,Malignant 3,0.0,439,0.0,Kras-H3K36M
Tumor_70,Tumor-associated vasculature,11.0,439,0.025056947608200455,Kras-H3K36M
Tumor_70,AT1 cell,3.0,439,0.00683371298405467,Kras-H3K36M
Tumor_70,Proliferating malignant,0.0,439,0.0,Kras-H3K36M
Tumor_70,AT2 cell,3.0,439,0.00683371298405467,Kras-H3K36M
Tumor_70,Respiratory epithelium,1.0,439,0.002277904328018223,Kras-H3K36M
Tumor_70,T cell,108.0,439,0.2460136674259681,Kras-H3K36M
Tumor_70,TAM 1,66.0,439,0.15034168564920272,Kras-H3K36M
Tumor_70,Neutrophil,5.0,439,0.011389521640091117,Kras-H3K36M
Tumor_70,CAF,25.0,439,0.05694760820045558,Kras-H3K36M
Tumor_70,Plasma cell,8.0,439,0.018223234624145785,Kras-H3K36M
Tumor_70,Pericyte,3.0,439,0.00683371298405467,Kras-H3K36M
Tumor_70,B cell,46.0,439,0.10478359908883828,Kras-H3K36M
Tumor_70,Vascular endothelial,14.0,439,0.03189066059225513,Kras-H3K36M
Tumor_70,Lung fibroblast,4.0,439,0.009111617312072893,Kras-H3K36M
Tumor_70,Airway smooth muscle,0.0,439,0.0,Kras-H3K36M
Tumor_70,Lymphatic endothelial,0.0,439,0.0,Kras-H3K36M
Tumor_70,Mesothelial,0.0,439,0.0,Kras-H3K36M
Tumor_78,Malignant 2 (AT2-like),91.0,277,0.3285198555956679,Kras-H3K36M
Tumor_78,Malignant 1,0.0,277,0.0,Kras-H3K36M
Tumor_78,TAM 2,4.0,277,0.01444043321299639,Kras-H3K36M
Tumor_78,Malignant 3,0.0,277,0.0,Kras-H3K36M
Tumor_78,Tumor-associated vasculature,5.0,277,0.018050541516245487,Kras-H3K36M
Tumor_78,AT1 cell,3.0,277,0.010830324909747292,Kras-H3K36M
Tumor_78,Proliferating malignant,0.0,277,0.0,Kras-H3K36M
Tumor_78,AT2 cell,9.0,277,0.032490974729241874,Kras-H3K36M
Tumor_78,Respiratory epithelium,0.0,277,0.0,Kras-H3K36M
Tumor_78,T cell,60.0,277,0.21660649819494585,Kras-H3K36M
Tumor_78,TAM 1,13.0,277,0.04693140794223827,Kras-H3K36M
Tumor_78,Neutrophil,0.0,277,0.0,Kras-H3K36M
Tumor_78,CAF,4.0,277,0.01444043321299639,Kras-H3K36M
Tumor_78,Plasma cell,13.0,277,0.04693140794223827,Kras-H3K36M
Tumor_78,Pericyte,3.0,277,0.010830324909747292,Kras-H3K36M
Tumor_78,B cell,52.0,277,0.18772563176895307,Kras-H3K36M
Tumor_78,Vascular endothelial,9.0,277,0.032490974729241874,Kras-H3K36M
Tumor_78,Lung fibroblast,6.0,277,0.021660649819494584,Kras-H3K36M
Tumor_78,Airway smooth muscle,1.0,277,0.0036101083032490976,Kras-H3K36M
Tumor_78,Lymphatic endothelial,0.0,277,0.0,Kras-H3K36M
Tumor_78,Mesothelial,4.0,277,0.01444043321299639,Kras-H3K36M
Tumor_79,Malignant 2 (AT2-like),44.0,101,0.43564356435643564,Kras-H3K36M
Tumor_79,Malignant 1,0.0,101,0.0,Kras-H3K36M
Tumor_79,TAM 2,2.0,101,0.019801980198019802,Kras-H3K36M
Tumor_79,Malignant 3,0.0,101,0.0,Kras-H3K36M
Tumor_79,Tumor-associated vasculature,5.0,101,0.04950495049504951,Kras-H3K36M
Tumor_79,AT1 cell,1.0,101,0.009900990099009901,Kras-H3K36M
Tumor_79,Proliferating malignant,1.0,101,0.009900990099009901,Kras-H3K36M
Tumor_79,AT2 cell,0.0,101,0.0,Kras-H3K36M
Tumor_79,Respiratory epithelium,0.0,101,0.0,Kras-H3K36M
Tumor_79,T cell,16.0,101,0.15841584158415842,Kras-H3K36M
Tumor_79,TAM 1,16.0,101,0.15841584158415842,Kras-H3K36M
Tumor_79,Neutrophil,0.0,101,0.0,Kras-H3K36M
Tumor_79,CAF,6.0,101,0.0594059405940594,Kras-H3K36M
Tumor_79,Plasma cell,1.0,101,0.009900990099009901,Kras-H3K36M
Tumor_79,Pericyte,3.0,101,0.0297029702970297,Kras-H3K36M
Tumor_79,B cell,5.0,101,0.04950495049504951,Kras-H3K36M
Tumor_79,Vascular endothelial,1.0,101,0.009900990099009901,Kras-H3K36M
Tumor_79,Lung fibroblast,0.0,101,0.0,Kras-H3K36M
Tumor_79,Airway smooth muscle,0.0,101,0.0,Kras-H3K36M
Tumor_79,Lymphatic endothelial,0.0,101,0.0,Kras-H3K36M
Tumor_79,Mesothelial,0.0,101,0.0,Kras-H3K36M
Tumor_93,Malignant 2 (AT2-like),47.0,158,0.2974683544303797,Kras-H3K36M
Tumor_93,Malignant 1,2.0,158,0.012658227848101266,Kras-H3K36M
Tumor_93,TAM 2,3.0,158,0.0189873417721519,Kras-H3K36M
Tumor_93,Malignant 3,0.0,158,0.0,Kras-H3K36M
Tumor_93,Tumor-associated vasculature,6.0,158,0.0379746835443038,Kras-H3K36M
Tumor_93,AT1 cell,1.0,158,0.006329113924050633,Kras-H3K36M
Tumor_93,Proliferating malignant,0.0,158,0.0,Kras-H3K36M
Tumor_93,AT2 cell,1.0,158,0.006329113924050633,Kras-H3K36M
Tumor_93,Respiratory epithelium,0.0,158,0.0,Kras-H3K36M
Tumor_93,T cell,41.0,158,0.25949367088607594,Kras-H3K36M
Tumor_93,TAM 1,30.0,158,0.189873417721519,Kras-H3K36M
Tumor_93,Neutrophil,0.0,158,0.0,Kras-H3K36M
Tumor_93,CAF,10.0,158,0.06329113924050633,Kras-H3K36M
Tumor_93,Plasma cell,5.0,158,0.03164556962025317,Kras-H3K36M
Tumor_93,Pericyte,1.0,158,0.006329113924050633,Kras-H3K36M
Tumor_93,B cell,2.0,158,0.012658227848101266,Kras-H3K36M
Tumor_93,Vascular endothelial,5.0,158,0.03164556962025317,Kras-H3K36M
Tumor_93,Lung fibroblast,4.0,158,0.02531645569620253,Kras-H3K36M
Tumor_93,Airway smooth muscle,0.0,158,0.0,Kras-H3K36M
Tumor_93,Lymphatic endothelial,0.0,158,0.0,Kras-H3K36M
Tumor_93,Mesothelial,0.0,158,0.0,Kras-H3K36M
Tumor_100,Malignant 2 (AT2-like),297.0,812,0.3657635467980296,Kras-H3K36M
Tumor_100,Malignant 1,3.0,812,0.003694581280788177,Kras-H3K36M
Tumor_100,TAM 2,9.0,812,0.011083743842364532,Kras-H3K36M
Tumor_100,Malignant 3,2.0,812,0.0024630541871921183,Kras-H3K36M
Tumor_100,Tumor-associated vasculature,9.0,812,0.011083743842364532,Kras-H3K36M
Tumor_100,AT1 cell,2.0,812,0.0024630541871921183,Kras-H3K36M
Tumor_100,Proliferating malignant,1.0,812,0.0012315270935960591,Kras-H3K36M
Tumor_100,AT2 cell,5.0,812,0.006157635467980296,Kras-H3K36M
Tumor_100,Respiratory epithelium,0.0,812,0.0,Kras-H3K36M
Tumor_100,T cell,242.0,812,0.29802955665024633,Kras-H3K36M
Tumor_100,TAM 1,100.0,812,0.12315270935960591,Kras-H3K36M
Tumor_100,Neutrophil,2.0,812,0.0024630541871921183,Kras-H3K36M
Tumor_100,CAF,12.0,812,0.014778325123152709,Kras-H3K36M
Tumor_100,Plasma cell,17.0,812,0.020935960591133004,Kras-H3K36M
Tumor_100,Pericyte,10.0,812,0.012315270935960592,Kras-H3K36M
Tumor_100,B cell,82.0,812,0.10098522167487685,Kras-H3K36M
Tumor_100,Vascular endothelial,16.0,812,0.019704433497536946,Kras-H3K36M
Tumor_100,Lung fibroblast,3.0,812,0.003694581280788177,Kras-H3K36M
Tumor_100,Airway smooth muscle,0.0,812,0.0,Kras-H3K36M
Tumor_100,Lymphatic endothelial,0.0,812,0.0,Kras-H3K36M
Tumor_100,Mesothelial,0.0,812,0.0,Kras-H3K36M
Tumor_101,Malignant 2 (AT2-like),67.0,142,0.47183098591549294,Kras-H3K36M
Tumor_101,Malignant 1,0.0,142,0.0,Kras-H3K36M
Tumor_101,TAM 2,5.0,142,0.035211267605633804,Kras-H3K36M
Tumor_101,Malignant 3,0.0,142,0.0,Kras-H3K36M
Tumor_101,Tumor-associated vasculature,6.0,142,0.04225352112676056,Kras-H3K36M
Tumor_101,AT1 cell,5.0,142,0.035211267605633804,Kras-H3K36M
Tumor_101,Proliferating malignant,2.0,142,0.014084507042253521,Kras-H3K36M
Tumor_101,AT2 cell,4.0,142,0.028169014084507043,Kras-H3K36M
Tumor_101,Respiratory epithelium,0.0,142,0.0,Kras-H3K36M
Tumor_101,T cell,17.0,142,0.11971830985915492,Kras-H3K36M
Tumor_101,TAM 1,16.0,142,0.11267605633802817,Kras-H3K36M
Tumor_101,Neutrophil,1.0,142,0.007042253521126761,Kras-H3K36M
Tumor_101,CAF,6.0,142,0.04225352112676056,Kras-H3K36M
Tumor_101,Plasma cell,0.0,142,0.0,Kras-H3K36M
Tumor_101,Pericyte,2.0,142,0.014084507042253521,Kras-H3K36M
Tumor_101,B cell,2.0,142,0.014084507042253521,Kras-H3K36M
Tumor_101,Vascular endothelial,6.0,142,0.04225352112676056,Kras-H3K36M
Tumor_101,Lung fibroblast,3.0,142,0.02112676056338028,Kras-H3K36M
Tumor_101,Airway smooth muscle,0.0,142,0.0,Kras-H3K36M
Tumor_101,Lymphatic endothelial,0.0,142,0.0,Kras-H3K36M
Tumor_101,Mesothelial,0.0,142,0.0,Kras-H3K36M
Tumor_99,Malignant 2 (AT2-like),149.0,453,0.32891832229580575,Kras-H3K36M
Tumor_99,Malignant 1,2.0,453,0.004415011037527594,Kras-H3K36M
Tumor_99,TAM 2,3.0,453,0.006622516556291391,Kras-H3K36M
Tumor_99,Malignant 3,0.0,453,0.0,Kras-H3K36M
Tumor_99,Tumor-associated vasculature,0.0,453,0.0,Kras-H3K36M
Tumor_99,AT1 cell,1.0,453,0.002207505518763797,Kras-H3K36M
Tumor_99,Proliferating malignant,3.0,453,0.006622516556291391,Kras-H3K36M
Tumor_99,AT2 cell,1.0,453,0.002207505518763797,Kras-H3K36M
Tumor_99,Respiratory epithelium,0.0,453,0.0,Kras-H3K36M
Tumor_99,T cell,114.0,453,0.25165562913907286,Kras-H3K36M
Tumor_99,TAM 1,46.0,453,0.10154525386313466,Kras-H3K36M
Tumor_99,Neutrophil,2.0,453,0.004415011037527594,Kras-H3K36M
Tumor_99,CAF,10.0,453,0.02207505518763797,Kras-H3K36M
Tumor_99,Plasma cell,6.0,453,0.013245033112582781,Kras-H3K36M
Tumor_99,Pericyte,0.0,453,0.0,Kras-H3K36M
Tumor_99,B cell,112.0,453,0.24724061810154527,Kras-H3K36M
Tumor_99,Vascular endothelial,0.0,453,0.0,Kras-H3K36M
Tumor_99,Lung fibroblast,3.0,453,0.006622516556291391,Kras-H3K36M
Tumor_99,Airway smooth muscle,0.0,453,0.0,Kras-H3K36M
Tumor_99,Lymphatic endothelial,1.0,453,0.002207505518763797,Kras-H3K36M
Tumor_99,Mesothelial,0.0,453,0.0,Kras-H3K36M
Tumor_98,Malignant 2 (AT2-like),219.0,645,0.3395348837209302,Kras-H3K36M
Tumor_98,Malignant 1,2.0,645,0.0031007751937984496,Kras-H3K36M
Tumor_98,TAM 2,10.0,645,0.015503875968992248,Kras-H3K36M
Tumor_98,Malignant 3,0.0,645,0.0,Kras-H3K36M
Tumor_98,Tumor-associated vasculature,15.0,645,0.023255813953488372,Kras-H3K36M
Tumor_98,AT1 cell,8.0,645,0.012403100775193798,Kras-H3K36M
Tumor_98,Proliferating malignant,3.0,645,0.004651162790697674,Kras-H3K36M
Tumor_98,AT2 cell,7.0,645,0.010852713178294573,Kras-H3K36M
Tumor_98,Respiratory epithelium,0.0,645,0.0,Kras-H3K36M
Tumor_98,T cell,145.0,645,0.2248062015503876,Kras-H3K36M
Tumor_98,TAM 1,66.0,645,0.10232558139534884,Kras-H3K36M
Tumor_98,Neutrophil,0.0,645,0.0,Kras-H3K36M
Tumor_98,CAF,11.0,645,0.017054263565891473,Kras-H3K36M
Tumor_98,Plasma cell,34.0,645,0.05271317829457364,Kras-H3K36M
Tumor_98,Pericyte,8.0,645,0.012403100775193798,Kras-H3K36M
Tumor_98,B cell,69.0,645,0.10697674418604651,Kras-H3K36M
Tumor_98,Vascular endothelial,34.0,645,0.05271317829457364,Kras-H3K36M
Tumor_98,Lung fibroblast,14.0,645,0.021705426356589147,Kras-H3K36M
Tumor_98,Airway smooth muscle,0.0,645,0.0,Kras-H3K36M
Tumor_98,Lymphatic endothelial,0.0,645,0.0,Kras-H3K36M
Tumor_98,Mesothelial,0.0,645,0.0,Kras-H3K36M
Tumor_95,Malignant 2 (AT2-like),326.0,902,0.3614190687361419,Kras-H3K36M
Tumor_95,Malignant 1,1.0,902,0.0011086474501108647,Kras-H3K36M
Tumor_95,TAM 2,6.0,902,0.0066518847006651885,Kras-H3K36M
Tumor_95,Malignant 3,2.0,902,0.0022172949002217295,Kras-H3K36M
Tumor_95,Tumor-associated vasculature,20.0,902,0.022172949002217297,Kras-H3K36M
Tumor_95,AT1 cell,1.0,902,0.0011086474501108647,Kras-H3K36M
Tumor_95,Proliferating malignant,5.0,902,0.005543237250554324,Kras-H3K36M
Tumor_95,AT2 cell,1.0,902,0.0011086474501108647,Kras-H3K36M
Tumor_95,Respiratory epithelium,1.0,902,0.0011086474501108647,Kras-H3K36M
Tumor_95,T cell,235.0,902,0.26053215077605324,Kras-H3K36M
Tumor_95,TAM 1,100.0,902,0.11086474501108648,Kras-H3K36M
Tumor_95,Neutrophil,6.0,902,0.0066518847006651885,Kras-H3K36M
Tumor_95,CAF,20.0,902,0.022172949002217297,Kras-H3K36M
Tumor_95,Plasma cell,24.0,902,0.026607538802660754,Kras-H3K36M
Tumor_95,Pericyte,4.0,902,0.004434589800443459,Kras-H3K36M
Tumor_95,B cell,127.0,902,0.14079822616407983,Kras-H3K36M
Tumor_95,Vascular endothelial,12.0,902,0.013303769401330377,Kras-H3K36M
Tumor_95,Lung fibroblast,3.0,902,0.0033259423503325942,Kras-H3K36M
Tumor_95,Airway smooth muscle,5.0,902,0.005543237250554324,Kras-H3K36M
Tumor_95,Lymphatic endothelial,3.0,902,0.0033259423503325942,Kras-H3K36M
Tumor_95,Mesothelial,0.0,902,0.0,Kras-H3K36M
Tumor_96,Malignant 2 (AT2-like),14.0,47,0.2978723404255319,Kras-H3K36M
Tumor_96,Malignant 1,1.0,47,0.02127659574468085,Kras-H3K36M
Tumor_96,TAM 2,2.0,47,0.0425531914893617,Kras-H3K36M
Tumor_96,Malignant 3,0.0,47,0.0,Kras-H3K36M
Tumor_96,Tumor-associated vasculature,0.0,47,0.0,Kras-H3K36M
Tumor_96,AT1 cell,2.0,47,0.0425531914893617,Kras-H3K36M
Tumor_96,Proliferating malignant,0.0,47,0.0,Kras-H3K36M
Tumor_96,AT2 cell,1.0,47,0.02127659574468085,Kras-H3K36M
Tumor_96,Respiratory epithelium,0.0,47,0.0,Kras-H3K36M
Tumor_96,T cell,8.0,47,0.1702127659574468,Kras-H3K36M
Tumor_96,TAM 1,4.0,47,0.0851063829787234,Kras-H3K36M
Tumor_96,Neutrophil,0.0,47,0.0,Kras-H3K36M
Tumor_96,CAF,0.0,47,0.0,Kras-H3K36M
Tumor_96,Plasma cell,2.0,47,0.0425531914893617,Kras-H3K36M
Tumor_96,Pericyte,2.0,47,0.0425531914893617,Kras-H3K36M
Tumor_96,B cell,0.0,47,0.0,Kras-H3K36M
Tumor_96,Vascular endothelial,8.0,47,0.1702127659574468,Kras-H3K36M
Tumor_96,Lung fibroblast,3.0,47,0.06382978723404255,Kras-H3K36M
Tumor_96,Airway smooth muscle,0.0,47,0.0,Kras-H3K36M
Tumor_96,Lymphatic endothelial,0.0,47,0.0,Kras-H3K36M
Tumor_96,Mesothelial,0.0,47,0.0,Kras-H3K36M
Tumor_84,Malignant 2 (AT2-like),483.0,1196,0.40384615384615385,Kras-H3K36M
Tumor_84,Malignant 1,10.0,1196,0.008361204013377926,Kras-H3K36M
